model_name,shift_set,trial_idx,command_vy,command_wz,survived,survival_steps,survival_time_s,termination_reason,rmse_vy,rmse_wz,mean_abs_pitch_deg,max_abs_pitch_deg,mean_abs_roll_deg,max_abs_roll_deg
robust,low_friction,7.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07602248340845108,0.44316989183425903,1.2812626361846924,2.62317156791687,6.262273788452148,8.323412895202637
robust,low_friction,8.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.08904529362916946,0.38769856095314026,1.5281139612197876,2.645993709564209,6.246405124664307,8.483134269714355
robust,low_friction,9.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.09472294896841049,0.41061556339263916,1.5186853408813477,2.67514705657959,6.298017501831055,8.91152572631836
robust,mass_plus,0.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.06764303892850876,0.4740038812160492,2.4499006271362305,3.607102870941162,4.2108049392700195,7.290039539337158
robust,mass_plus,1.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07391514629125595,0.4709071218967438,2.6507599353790283,3.7456071376800537,4.55160665512085,7.338958740234375
robust,mass_plus,2.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.062013741582632065,0.5055055022239685,2.1609184741973877,4.042948246002197,4.376215934753418,6.454866886138916
robust,mass_plus,3.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07580555975437164,0.4372880160808563,2.4027411937713623,3.9288384914398193,4.51685905456543,7.177823066711426
robust,mass_plus,4.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.06473593413829803,0.46960315108299255,2.291106939315796,4.000728130340576,4.400464057922363,6.7679266929626465
robust,mass_plus,5.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07046632468700409,0.49293777346611023,2.1396186351776123,3.940784454345703,4.519029140472412,6.915182113647461
robust,mass_plus,6.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07415123283863068,0.4812432825565338,2.777172803878784,4.562528610229492,4.241968631744385,7.058209419250488
