model_name,shift_set,trial_idx,command_vy,command_wz,survived,survival_steps,survival_time_s,termination_reason,rmse_vy,rmse_wz,mean_abs_pitch_deg,max_abs_pitch_deg,mean_abs_roll_deg,max_abs_roll_deg
robust,low_friction,7.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07763487845659256,0.36703604459762573,0.8986181020736694,2.77101993560791,5.956477642059326,8.400550842285156
robust,low_friction,8.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.08965468406677246,0.43120136857032776,1.3295120000839233,3.127903461456299,5.659434795379639,7.901661396026611
robust,low_friction,9.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.0826353058218956,0.40358850359916687,1.0144131183624268,2.281324863433838,6.031122207641602,7.8428544998168945
robust,mass_plus,0.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.024609694257378578,0.5139955282211304,1.6969467401504517,3.826289176940918,2.033221960067749,4.338167190551758
robust,mass_plus,1.0,-0.6,0.0,0.0,74.0,1.48,joint_vel_limit,0.07315340638160706,0.6158424019813538,1.227792739868164,4.412985801696777,2.365480661392212,4.752782344818115
robust,mass_plus,2.0,-0.6,0.0,0.0,46.0,0.92,joint_vel_limit,0.08924565464258194,0.6718757152557373,1.491803526878357,2.525029182434082,2.5150644779205322,4.657679080963135
robust,mass_plus,3.0,-0.6,0.0,0.0,51.0,1.02,joint_vel_limit,0.08465644717216492,0.5931428670883179,1.1329230070114136,4.547092437744141,2.08535099029541,4.575760841369629
robust,mass_plus,4.0,-0.6,0.0,0.0,25.0,0.5,joint_vel_limit,0.12121669948101044,0.5718891024589539,2.0029096603393555,2.8548941612243652,2.0917563438415527,4.732043266296387
robust,mass_plus,5.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.02344352751970291,0.5817444920539856,1.2155122756958008,2.726569175720215,2.454625129699707,4.766129493713379
robust,mass_plus,6.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.0318044051527977,0.5673003792762756,1.8951764106750488,3.7143020629882812,2.5364060401916504,6.207773685455322
